Name,Location,Type,Namespace,Source,Reference Count,Offcut Ref Count
FUN_8c1231e4,8c1231e4,Function,Global,Default,2,0
_kmiSetFogDMA,8c123280,Function,Global,Analysis,3,0
_kmySetPassInfo,8c1232e0,Function,Global,Analysis,2,0
FUN_8c123360,8c123360,Function,Global,Default,2,0
_kmySetRegionArrayCallback,8c1233a0,Function,Global,Analysis,4,0
FUN_8c123400,8c123400,Function,Global,Default,2,0
_kmySetTADMA,8c123440,Function,Global,Analysis,5,0
_kmySetupTA,8c1234a0,Function,Global,Analysis,4,0
_kmyUseAnotherList,8c123780,Function,Global,Analysis,5,0
FUN_8c123860,8c123860,Function,Global,Default,2,0
FUN_8c123878,8c123878,Function,Global,Default,2,0
_kmySetPixelClippingX,8c1238c0,Function,Global,Analysis,4,0
_kmySetPixelClippingY,8c1238fe,Function,Global,Analysis,4,0
_kmyiCheckNativeHandle,8c123960,Function,Global,Analysis,37,0
_kmyUpdatePalette,8c1239d8,Function,Global,Analysis,2,0
_kmySetDitherMode,8c123ca6,Function,Global,Analysis,4,0
_kmResetRenderer,8c123ec0,Function,Global,Analysis,2,0
FUN_8c123f20,8c123f20,Function,Global,Default,1,0
FUN_8c124202,8c124202,Function,Global,Default,2,0
_ADX_DecodeInfoAiff,8c124236,Function,Global,Analysis,1,0
FUN_8c12460c,8c12460c,Function,Global,Default,1,0
_ADXB_CheckAu,8c124830,Function,Global,Analysis,2,0
_ADX_DecodeInfoAu,8c124862,Function,Global,Analysis,1,0
_ADX_DecodeInfoSpsd,8c124d70,Function,Global,Analysis,1,0
FUN_8c125016,8c125016,Function,Global,Default,2,0
_ADX_DecodeInfoWav,8c125038,Function,Global,Analysis,1,0
FUN_8c12560c,8c12560c,Function,Global,Default,2,0
FUN_8c125678,8c125678,Function,Global,Default,2,0
_ADXPD_Create,8c125682,Function,Global,Analysis,2,0
_ADXPD_SetCoef,8c1256fa,Function,Global,Analysis,2,0
FUN_8c125712,8c125712,Function,Global,Default,2,0
FUN_8c12572a,8c12572a,Function,Global,Default,21,0
_ADXPD_EntryMono,8c12572e,Function,Global,Analysis,2,0
_ADXPD_EntrySte,8c12574c,Function,Global,Analysis,2,0
FUN_8c12577c,8c12577c,Function,Global,Default,2,0
FUN_8c125792,8c125792,Function,Global,Default,4,0
FUN_8c1257a0,8c1257a0,Function,Global,Default,2,0
_adxpd_error,8c1257a4,Function,Global,Analysis,1,0
_ADXPD_ExecHndl,8c1257c4,Function,Global,Analysis,3,0
FUN_8c125894,8c125894,Function,Global,Default,2,0
_syIntAdrChk_dumpline,8c125acc,Function,Global,Analysis,7,0
FUN_8c125b58,8c125b58,Function,Global,Default,2,0
_syG2DmaResume,8c125b6c,Function,Global,Analysis,2,0
_syG2DmaSuspend,8c125ba4,Function,Global,Analysis,2,0
FUN_8c125be4,8c125be4,Function,Global,Default,2,0
_fmcalccrc,8c125c0c,Function,Global,Analysis,6,0
_kmiGetITPCurrent,8c125c60,Function,Global,Analysis,3,0
FUN_8c125cc0,8c125cc0,Function,Global,Default,2,0
_kmyConvertAddress64to32,8c125d00,Function,Global,Analysis,6,0
_ADX_DecodeMonoFloat,8c125d60,Function,Global,Analysis,2,0
_ADX_DecodeSteFloat,8c125e78,Function,Global,Analysis,2,0
_syIntAdrChk_init,8c126074,Function,Global,Analysis,2,0
_syIntAdrChk_putchar,8c126140,Function,Global,Analysis,2,0
_syIntAdrChk_getchar,8c1261f2,Function,Global,Analysis,2,0
_syIntAdrChk_prints,8c126282,Function,Global,Analysis,22,0
_syIntAdrChk_printh,8c1262b8,Function,Global,Analysis,13,0
_syG2DmaIsBusy,8c1262f4,Function,Global,Analysis,4,0
DUMMY_QUOTE,8c12d164,Data Label,Global,User Defined,13,0
PTR_DAT_8c12d944_stages??,8c12d944,Data Label,Global,User Defined,1,0
NL_DbgFont,8c12e100,Data Label,Global,User Defined,2,0
RANK_TIME_ATTACK_MODE,8c1354b8,Data Label,Global,User Defined,0,0
helena,8c1355d9,Data Label,Global,User Defined,0,0
ranking_surival_score,8c135784,Data Label,Global,User Defined,1,0
RANK_SURVIVAL_MODE,8c135788,Data Label,Global,User Defined,0,0
RANKING_SURVIVAL,8c1357e0,Data Label,Global,User Defined,0,0
score,8c13585c,Data Label,Global,User Defined,0,0
cutsceneAY_storyending,8c137a26,Data Label,Global,User Defined,1,0
cutsceneKS_kasumiclonelaughing_1,8c137a2f,Data Label,Global,User Defined,1,0
cutsceneKS_vs_AY_kasumiwin,8c137a38,Data Label,Global,User Defined,1,0
cutsceneKS_vs_AY_intro,8c137a41,Data Label,Global,User Defined,1,0
cutsceneKS_vs_AY_ayanewin,8c137a4a,Data Label,Global,User Defined,1,0
cutsceneKS_einforestintro,8c137a53,Data Label,Global,User Defined,1,0
cutsceneKS_vs_KT_kasumiwin,8c137a5c,Data Label,Global,User Defined,1,0
cutsceneHI_burningscene,8c137a65,Data Label,Global,User Defined,1,0
cutsceneHI_ayaneconfrontationopera,8c137a6e,Data Label,Global,User Defined,1,0
cutsceneHI_momshootingflashback,8c137a77,Data Label,Global,User Defined,1,0
cutsceneHI_ending,8c137a80,Data Label,Global,User Defined,1,0
cutsceneTG_everythingismydelusion,8c137a89,Data Label,Global,User Defined,1,0
cutsceneKT_defeatedKS,8c137a92,Data Label,Global,User Defined,1,0
cutsceneKM_kasumiConfrontationAriel,8c137a9b,Data Label,Global,User Defined,1,0
cutscene_StageDangerZoneIntro,8c137aa4,Data Label,Global,User Defined,1,0
cutsceneKT_helenaSpiral,8c137aad,Data Label,Global,User Defined,1,0
cutsceneLE_jannConfrontationAriel,8c137ab6,Data Label,Global,User Defined,1,0
cutsceneKT_tengudancing,8c137abf,Data Label,Global,User Defined,1,0
cutsceneKM_tenguletmetakeyourlife,8c137ac8,Data Label,Global,User Defined,1,0
cutsceneKT_storyclear,8c137ada,Data Label,Global,User Defined,1,0
cutsceneKM_storyclear,8c137ae3,Data Label,Global,User Defined,1,0
cutsceneLE_storyclear,8c137aec,Data Label,Global,User Defined,1,0
cutsceneTN_vs_BA_tinawin,8c137af5,Data Label,Global,User Defined,1,0
cutsceneBA_storyclear,8c137afe,Data Label,Global,User Defined,1,0
cutsceneFA_vs_LU_intro,8c137b07,Data Label,Global,User Defined,1,0
cutsceneFA_storyclear,8c137b10,Data Label,Global,User Defined,1,0
cutsceneGA_laurenflashbackstart,8c137b19,Data Label,Global,User Defined,1,0
cutsceneBA_alleyposter,8c137b22,Data Label,Global,User Defined,1,0
cutsceneLU_storyclear,8c137b2b,Data Label,Global,User Defined,1,0
cutscene_elevator,8c137b34,Data Label,Global,User Defined,1,0
cutscene_youngbasstinashoulder,8c137b3d,Data Label,Global,User Defined,1,0
cutsceneKS_ayaneicecavern,8c137b4f,Data Label,Global,User Defined,1,0
cutscene_tenguintro_jumpin,8c137b7c,Data Label,Global,User Defined,1,0
cutsceneLE_vs_FAintro,8c137b85,Data Label,Global,User Defined,1,0
cutsceneGA_vs_KL_intro,8c137ba9,Data Label,Global,User Defined,1,0
cutsceneKL_vs_TN_intro,8c137bb2,Data Label,Global,User Defined,1,0
cutsceneKL_storyclear,8c137bbb,Data Label,Global,User Defined,1,0
cutsceneGA_storyclear,8c137bc4,Data Label,Global,User Defined,1,0
cutsceneAY_vs_KT_intro,8c137bdf,Data Label,Global,User Defined,1,0
cutsceneKM_vs_KT_intro,8c137be8,Data Label,Global,User Defined,1,0
cutsceneKM_kasumidefeated_toplevel,8c137bf1,Data Label,Global,User Defined,1,0
cutsceneKM_kasumidefeated_bottomlevel,8c137bfa,Data Label,Global,User Defined,1,0
cutsceneKS_nudeclone,8c137c03,Data Label,Global,User Defined,1,0
cutsceneKS_kasumiclonelaughing_1_altcreditscroll,8c137c0c,Data Label,Global,User Defined,1,0
cutscene_StageDragonHillsIntro,8c137c1e,Data Label,Global,User Defined,1,0
cutsceneKT_tengudancing_altcreditscroll,8c137c39,Data Label,Global,User Defined,1,0
cutsceneKM_kasumiConfrontationAriel_altcreditscroll,8c137c42,Data Label,Global,User Defined,1,0
cutsceneHI_mom,8c137c5d,Data Label,Global,User Defined,1,0
cutscene_actor_data,8c137cb8,Data Label,Global,User Defined,14,0
DIALOGUE_STORYMODE,8c14d480,Data Label,Global,User Defined,1,0
NUMBER_OF_COSTUMES_DISPLAY_LIMIT??,8c14db38,Data Label,Global,User Defined,1,0
ILLEGAL_CHARACTER_LIST,8c14db4f,Data Label,Global,User Defined,1,0
CHARACTER_SELECT_IDs_MULTIPLAYER,8c14db56,Data Label,Global,User Defined,1,0
Char_IDs??????,8c14dbd4,Data Label,Global,User Defined,6,0
CHARACTER_LIST????,8c14dbf4,Data Label,Global,User Defined,3,0
NUMBER_OF_COSTUMES_UNLOCK_MAX,8c14dc6c,Data Label,Global,User Defined,1,0
NUMBER_OF_COSTUMES_FILECOUNT_MAX,8c14dc83,Data Label,Global,User Defined,1,0
HIT_POINT_VALUES,8c14e4ae,Data Label,Global,User Defined,21,0
HIT_POINT_VALUES_CONT,8c14e4b6,Data Label,Global,User Defined,3,0
timer_values,8c14e4ba,Data Label,Global,User Defined,9,0
WIN_POINT_VALUES,8c14e4bf,Data Label,Global,User Defined,12,0
storymodeopponents???,8c14e4c5,Data Label,Global,User Defined,2,0
okay_to_load???,8c14e64a,Data Label,Global,User Defined,6,0
StageOrder_???,8c14e94e,Data Label,Global,User Defined,4,0
StageOrder_???,8c14e94f,Data Label,Global,User Defined,1,0
StageOrder_???,8c14ea1e,Data Label,Global,User Defined,2,0
StageOrder_???,8c14ea1f,Data Label,Global,User Defined,1,0
StageOrder_???,8c14ea20,Data Label,Global,User Defined,1,0
StageOrder_TagMode???,8c14ea21,Data Label,Global,User Defined,1,0
StageOrder_Versus,8c14ea2d,Data Label,Global,User Defined,2,0
dpaddirections_maybe??,8c151218,Data Label,Global,User Defined,2,0
dpadHEXdefs_maybe??,8c151238,Data Label,Global,User Defined,2,0
weird_text_or_leaderboard_table_maybe????,8c157220,Data Label,Global,User Defined,2,0
ULONG_8c17679c_ZACK,8c17679c,Data Label,Global,User Defined,1,0
ULONG_8c176a5c_TINA,8c176a5c,Data Label,Global,User Defined,1,0
ULONG_8c176fbc_JANNLEE,8c176fbc,Data Label,Global,User Defined,1,0
ULONG_8c17723c_EIN,8c17723c,Data Label,Global,User Defined,1,0
ULONG_8c1774dc_HAYABUSA,8c1774dc,Data Label,Global,User Defined,1,0
ULONG_8c17791c_KASUMI,8c17791c,Data Label,Global,User Defined,1,0
ULONG_8c177c5c_GENFU,8c177c5c,Data Label,Global,User Defined,1,0
ULONG_8c177f3c_HELENA,8c177f3c,Data Label,Global,User Defined,1,0
ULONG_8c17815c_LEON,8c17815c,Data Label,Global,User Defined,1,0
ULONG_8c17873c_BASS,8c17873c,Data Label,Global,User Defined,1,0
ULONG_8c178c9c_LEIFANG,8c178c9c,Data Label,Global,User Defined,1,0
ULONG_8c17901c_AYANE,8c17901c,Data Label,Global,User Defined,1,0
ULONG_8c17939c_TENGU,8c17939c,Data Label,Global,User Defined,1,0
Character_Win_Pose_Camera?,8c179e70,Data Label,Global,User Defined,1,0
lighting,8c189070,Data Label,Global,User Defined,1,0
Camera_Lighting_Effect_(CharSel),8c18b628,Data Label,Global,User Defined,2,0
0.69999999,8c195248,Data Label,Global,User Defined,41,0
terminator??,8c195258,Data Label,Global,User Defined,9,0
PTR_FLOAT_8c196c28*,8c196c28,Data Label,Global,User Defined,11,0
terminator??,8c197668,Data Label,Global,User Defined,1,0
PTR_TBL_8c1a1cdc,8c1a1cdc,Data Label,Global,User Defined,1,0
VICTORY_QUOTES_ZACK,8c1a4b14,Data Label,Global,User Defined,1,0
VICTORY_QUOTES_TINA,8c1a4bd4,Data Label,Global,User Defined,1,0
VICTORY_QUOTES_JANNLEE,8c1a4c74,Data Label,Global,User Defined,1,0
VICTORY_QUOTES_EIN,8c1a4d14,Data Label,Global,User Defined,1,0
VICTORY_QUOTES_HAYABUSA,8c1a4db4,Data Label,Global,User Defined,1,0
VICTORY_QUOTES_KASUMI,8c1a4e34,Data Label,Global,User Defined,1,0
VICTORY_QUOTES_GENFU,8c1a4ee4,Data Label,Global,User Defined,1,0
VICTORY_QUOTES_HELENA,8c1a4f64,Data Label,Global,User Defined,1,0
VICTORY_QUOTES_LEON,8c1a5034,Data Label,Global,User Defined,1,0
VICTORY_QUOTES_BASS,8c1a5094,Data Label,Global,User Defined,1,0
VICTORY_QUOTES_LEIFANG,8c1a5164,Data Label,Global,User Defined,1,0
VICTORY_QUOTES_AYANE,8c1a5244,Data Label,Global,User Defined,1,0
VICTORY_QUOTES_TENGU,8c1a5314,Data Label,Global,User Defined,1,0
VICTORY_QUOTES_BLANK,8c1a5384,Data Label,Global,User Defined,16,0
LOSE_LINES,8c1a53f4,Data Label,Global,User Defined,9,0
OPENING_LINES_ZACK,8c1a5438,Data Label,Global,User Defined,1,0
OPENING_LINES_TINA,8c1a5488,Data Label,Global,User Defined,1,0
OPENING_LINES_JANNLEE,8c1a54d8,Data Label,Global,User Defined,1,0
OPENING_LINES_EIN,8c1a5538,Data Label,Global,User Defined,1,0
OPENING_LINES_HAYABUSA,8c1a5598,Data Label,Global,User Defined,1,0
OPENING_LINES_KASUMI,8c1a5618,Data Label,Global,User Defined,1,0
OPENING_LINES_GENFU,8c1a5688,Data Label,Global,User Defined,1,0
OPENING_LINES_HELENA,8c1a56e8,Data Label,Global,User Defined,1,0
OPENING_LINES_LEON,8c1a5758,Data Label,Global,User Defined,1,0
OPENING_LINES_BASS,8c1a57a8,Data Label,Global,User Defined,1,0
OPENING_LINES_LEIFANG,8c1a5838,Data Label,Global,User Defined,1,0
OPENING_LINES_AYANE,8c1a5888,Data Label,Global,User Defined,1,0
OPENING_LINES_TENGU,8c1a58e8,Data Label,Global,User Defined,1,0
OPENING_LINES_BLANK,8c1a5908,Data Label,Global,User Defined,16,0
PAUSE_TEXT_ONOFF,8c1a5978,Data Label,Global,User Defined,5,0
CHARACTER_LIST,8c1a8dd8,Data Label,Global,User Defined,2,0
legal_characters?,8c1a8e1e,Data Label,Global,User Defined,5,0
CHARACTER_SELECT_IDs_STORY,8c1a8ea7,Data Label,Global,User Defined,4,0
Character_something??,8c1a8f60,Data Label,Global,User Defined,2,0
title_screen_stages?,8c1a8fc2,Data Label,Global,User Defined,4,0
voiceloadfile,8c1aab56,Data Label,Global,User Defined,3,0
Password_TOMONOBU,8c1ab36c,Data Label,Global,User Defined,1,0
Password_UnlockTagMode,8c1ab375,Data Label,Global,User Defined,0,0
Password_UnlockSurvivalMode,8c1ab37e,Data Label,Global,User Defined,0,0
Password_KATUNORI,8c1ab387,Data Label,Global,User Defined,0,0
Password_ALLCLEAR,8c1ab390,Data Label,Global,User Defined,0,0
NL_LoadDebugFont,8c1ab540,Data Label,Global,User Defined,3,0
input_read???,8c1ac16c,Data Label,Global,User Defined,227,0
input_read???,8c1ac1dc,Data Label,Global,User Defined,14,0
debugmenu_cursor_direction,8c1f91e6,Data Label,Global,User Defined,6,0
SKILL_DEBUG_ONOFF,8c1f9210,Data Label,Global,User Defined,8,0
BGM_FLAG_8c1f9214,8c1f9214,Data Label,Global,User Defined,9,0
P1_HighMidLowGround,8c1f9258,Data Label,Global,User Defined,28,0
P1_REACH_(THRW),8c1f927c,Data Label,Global,User Defined,6,0
BLOW_LEVEL_P1_8c1f9283,8c1f9283,Data Label,Global,User Defined,3,0
BLOW_LEVEL_P2_8c1f92b3,8c1f92b3,Data Label,Global,User Defined,1,0
UNDU_2P_KICK_ONOFF???,8c1f92b8,Data Label,Global,User Defined,11,0
ATRI_2P_FREE_ONOFF???,8c1f92b9,Data Label,Global,User Defined,11,0
CHRDISP_P1_00,8c1f92ba,Data Label,Global,User Defined,11,0
CHRDISP_P2_00,8c1f92bb,Data Label,Global,User Defined,8,0
MANCOM_P1?,8c1f92c0,Data Label,Global,User Defined,2,0
MANCOM_P2?,8c1f92c4,Data Label,Global,User Defined,2,0
CHAR_P1_var00,8c1f9346,Data Label,Global,User Defined,3,0
NextOpponentQueue1?/TagPartnerP1?/FileQueue?,8c1f9347,Data Label,Global,User Defined,1,0
CHAR_P2_var00_NextCharQueue2?,8c1f9348,Data Label,Global,User Defined,2,0
CHAR_P1_var01,8c1f934c,Data Label,Global,User Defined,2,0
CHAR_P1_var02,8c1f934d,Data Label,Global,User Defined,1,0
CHAR_P2_var01,8c1f934e,Data Label,Global,User Defined,1,0
CHAR_P2_var02,8c1f934f,Data Label,Global,User Defined,1,0
CHAR_P1_var03,8c1f9352,Data Label,Global,User Defined,1,0
CHAR_P2_var03,8c1f9353,Data Label,Global,User Defined,1,0
CHAR_P2_var03,8c1f9354,Data Label,Global,User Defined,0,0
CHAR_P1_var04,8c1f9376,Data Label,Global,User Defined,7,0
CHAR_P2_var04,8c1f9378,Data Label,Global,User Defined,2,0
CHAR_P1_var05,8c1f937c,Data Label,Global,User Defined,5,0
CHAR_P1_var06,8c1f937d,Data Label,Global,User Defined,3,0
CHAR_P2_var05,8c1f937e,Data Label,Global,User Defined,2,0
CHAR_P2_var06,8c1f937f,Data Label,Global,User Defined,1,0
CHAR_P1_var07,8c1f9382,Data Label,Global,User Defined,5,0
CHAR_P2_var07,8c1f9384,Data Label,Global,User Defined,2,0
CHARACTER_P1?,8c1f9cf0,Data Label,Global,User Defined,4,0
CHAR_P1_var08,8c1f9cf1,Data Label,Global,User Defined,0,0
CHARSELECT_P1_COS,8c1f9cf2,Data Label,Global,User Defined,0,0
CHAR_P2_var08,8c1f9d65,Data Label,Global,User Defined,0,0
CHAR_SEL_MULTI,8c1f9f44,Data Label,Global,User Defined,41,0
Costumes_unlocked??,8c1f9f5b,Data Label,Global,User Defined,5,0
CHAR_P1_var09,8c1fa074,Data Label,Global,User Defined,2,0
CHAR_P2_var09,8c1fa088,Data Label,Global,User Defined,0,0
CHAR__var0a,8c1fa151,Data Label,Global,User Defined,14,0
CHAR__var0b,8c1fa19b,Data Label,Global,User Defined,67,0
pointy_mancom1???,8c1fa2d0,Data Label,Global,User Defined,209,0
ACT_CODE_P1_8c1fa2ec,8c1fa2ec,Data Label,Global,User Defined,10,0
ACT_CODE_P2_8c1fa2ee,8c1fa2ee,Data Label,Global,User Defined,0,0
ACT_CODE_P1_8c1fa2f0,8c1fa2f0,Data Label,Global,User Defined,16,0
ACT_CODE_P1_8c1fa550,8c1fa550,Data Label,Global,User Defined,37,0
ACT_CODE_P2_8c1fa552,8c1fa552,Data Label,Global,User Defined,0,0
AUTOGUARD,8c1fa572,Data Label,Global,User Defined,5,0
ACT_CODE_P1_8c1fa68c,8c1fa68c,Data Label,Global,User Defined,6,0
ACT_CODE_P2_8c1fa68e,8c1fa68e,Data Label,Global,User Defined,3,0
CHARACTER_P1?,8c1fa694,Data Label,Global,User Defined,8,0
ACT_CODE_P1_8c1fa6c2,8c1fa6c2,Data Label,Global,User Defined,5,0
ACT_CODE_P1_8c1fa6e4,8c1fa6e4,Data Label,Global,User Defined,0,0
CHAR_P2_var0c,8c1fa6fc,Data Label,Global,User Defined,0,0
CHARACTER_P2?,8c1fa6fc,Data Label,Global,User Defined,1,0
CHAR_P2_var0c,8c1fa6fd,Data Label,Global,User Defined,0,0
ACT_CODE_P2_8c1fa72a,8c1fa72a,Data Label,Global,User Defined,0,0
CHAR_P1_var0d,8c1fa764,Data Label,Global,User Defined,6,0
CHAR_P1_var0d,8c1fa765,Data Label,Global,User Defined,0,1
ACT_CODE_P1_8c1fa792,8c1fa792,Data Label,Global,User Defined,2,0
ACT_CODE_P1_8c1fa7b4,8c1fa7b4,Data Label,Global,User Defined,0,0
CHAR_P2_var0d,8c1fa7c9,Data Label,Global,User Defined,0,0
CHARACTER_P2?,8c1fa7c9,Data Label,Global,User Defined,2,0
CHAR_P2_var0d,8c1fa7cd,Data Label,Global,User Defined,0,0
ACT_CODE_P2_8c1fa7fa,8c1fa7fa,Data Label,Global,User Defined,0,0
ACT_CODE_P1_8c1fa834,8c1fa834,Data Label,Global,User Defined,10,0
ACT_CODE_P2_8c1fa836,8c1fa836,Data Label,Global,User Defined,2,0
CHAR_P1_var0e,8c1fa858,Data Label,Global,User Defined,28,0
CHARACTER_P2?,8c1fa8a3,Data Label,Global,User Defined,3,0
CHAR_P2_var0e,8c1fa8c1,Data Label,Global,User Defined,0,0
P1_FLAG_HasWinLoseAnimationCompleted,8c1faa25,Data Label,Global,User Defined,16,0
P2_FLAG_HasWinLoseAnimationCompleted,8c1faa26,Data Label,Global,User Defined,4,0
stage_maybe??,8c1fad39,Data Label,Global,User Defined,3,0
GRAYSCALE_FLAG_8c1fafa1,8c1fafa1,Data Label,Global,User Defined,59,0
TAGHP_P1,8c1fafae,Data Label,Global,User Defined,71,0
P1CHARBIN_MEMORYADDRESS???,8c1fb090,Data Label,Global,User Defined,54,0
PTR_P1SUPFILE_ADDR,8c1fb094,Data Label,Global,User Defined,12,0
PTR_P1APVFILE_ADDR,8c1fb098,Data Label,Global,User Defined,15,0
PTR_P1CHARBIN_ADDR,8c1fb09c,Data Label,Global,User Defined,23,0
PTR_P1ACS_FILEADDR,8c1fb0a0,Data Label,Global,User Defined,34,0
PTR_P3textureFILE_ADDR,8c1fb0a4,Data Label,Global,User Defined,14,0
PTR_P3textureFILE_ADDRduplicate,8c1fb0a8,Data Label,Global,User Defined,10,0
PTR_P2CHARBIN_ADDR,8c1fb0ac,Data Label,Global,User Defined,4,0
PTR_P2SUPFILE_ADDR,8c1fb0b0,Data Label,Global,User Defined,4,0
PTR_P2APVFILE_ADDR,8c1fb0b4,Data Label,Global,User Defined,5,0
PTR_P2CHARBIN_ADDR,8c1fb0b8,Data Label,Global,User Defined,6,0
PTR_P2ACS_FILEADDR,8c1fb0bc,Data Label,Global,User Defined,4,0
PTR_P3textureFILE_ADDRduplicate2,8c1fb0c0,Data Label,Global,User Defined,4,0
PTR_P3textureFILE_ADDRduplicate3,8c1fb0c4,Data Label,Global,User Defined,4,0
MAN_COM_P1,8c1fbfb4,Data Label,Global,User Defined,837,0
CHAR_NUM_P1,8c1fbfb5,Data Label,Global,User Defined,336,0
CHAR_COL_P1,8c1fbfb6,Data Label,Global,User Defined,69,0
WIN_POINT_P1,8c1fbfb7,Data Label,Global,User Defined,24,0
XPOS_P1,8c1fbfb8,Data Label,Global,User Defined,418,0
YPOS_P1,8c1fbfbc,Data Label,Global,User Defined,161,0
ZPOS_P1,8c1fbfc0,Data Label,Global,User Defined,432,0
ANIME_SPD_P1,8c1fbfc4,Data Label,Global,User Defined,18,0
DIRECT_P1,8c1fbfc8,Data Label,Global,User Defined,167,0
ATK_DIR_P1,8c1fbfcc,Data Label,Global,User Defined,66,0
BODY_DIR_P1,8c1fbfd0,Data Label,Global,User Defined,109,0
HIT_POINT_P1,8c1fbfd4,Data Label,Global,User Defined,104,0
LAST_DMG_P1,8c1fbfda,Data Label,Global,User Defined,15,0
DMG_DISP_P1,8c1fbfdc,Data Label,Global,User Defined,12,0
ANIME_P1,8c1fbfe0,Data Label,Global,User Defined,31,0
ACT_CODE_P1_8c1fbfe2,8c1fbfe2,Data Label,Global,User Defined,419,0
hitstun_state_p1???,8c1fbfe7,Data Label,Global,User Defined,439,0
MAYBE_GROUND_FLAG?,8c1fbff6,Data Label,Global,User Defined,47,0
STANDING/DOWN_FLAG_P1,8c1fbfff,Data Label,Global,User Defined,47,0
ACT_CODE_P1_8c1fc004,8c1fc004,Data Label,Global,User Defined,3,0
CHRDISP_P1_01,8c1fc007,Data Label,Global,User Defined,72,0
Combo_Counter_P1,8c1fc012,Data Label,Global,User Defined,27,0
p1_characterinmemory??????,8c1fc015,Data Label,Global,User Defined,133,0
MAN_COM_P2,8c1fc01c,Data Label,Global,User Defined,146,0
CHAR_NUM_P2,8c1fc01d,Data Label,Global,User Defined,76,0
CHAR_COL_P2,8c1fc01e,Data Label,Global,User Defined,25,0
WIN_POINT_P2,8c1fc01f,Data Label,Global,User Defined,19,0
XPOS_P2,8c1fc020,Data Label,Global,User Defined,118,0
YPOS_P2,8c1fc024,Data Label,Global,User Defined,40,0
ZPOS_P2,8c1fc028,Data Label,Global,User Defined,103,0
ANIME_SPD_P2,8c1fc02c,Data Label,Global,User Defined,2,0
DIRECT_P2,8c1fc030,Data Label,Global,User Defined,14,0
ATK_DIR_P2,8c1fc034,Data Label,Global,User Defined,5,0
BODY_DIR_P2,8c1fc038,Data Label,Global,User Defined,8,0
HIT_POINT_P2,8c1fc03c,Data Label,Global,User Defined,24,0
LAST_DMG_P2,8c1fc042,Data Label,Global,User Defined,2,0
DMG_DISP_P2,8c1fc044,Data Label,Global,User Defined,2,0
ACT_CODE_P2_8c1fc04a,8c1fc04a,Data Label,Global,User Defined,25,0
hitstun_state_p2???,8c1fc04f,Data Label,Global,User Defined,51,0
CHRDISP_P2_01,8c1fc06f,Data Label,Global,User Defined,32,0
Combo_Counter_P2,8c1fc07a,Data Label,Global,User Defined,3,0
ChrPosXZ_P1,8c1fc0b7,Data Label,Global,User Defined,2,0
ChrPosXZ_P1?,8c1fc0c0,Data Label,Global,User Defined,1,0
timer_second,8c1fdbb9,Data Label,Global,User Defined,50,0
timer_millisecond,8c1fdbba,Data Label,Global,User Defined,41,0
timersetting_current_mode?,8c1fdbbb,Data Label,Global,User Defined,30,0
TIME1/100,8c1fdbbc,Data Label,Global,User Defined,14,0
P1_DISTANCE,8c1fdbc4,Data Label,Global,User Defined,115,0
COMLVL(MAX7),8c1fdc21,Data Label,Global,User Defined,57,0
STORY_GAMEPLAY_START_RAM_FLAG,8c1fdc22,Data Label,Global,User Defined,127,0
Continue_Countdown_Flag,8c1fdc2e,Data Label,Global,User Defined,36,0
Continue_Countdown,8c1fdc2f,Data Label,Global,User Defined,35,0
HIT_POINT_CURRENT_SETTING,8c1fdc32,Data Label,Global,User Defined,102,0
runtime???,8c1fdc44,Data Label,Global,User Defined,56,0
DIFFICULT(MAX3),8c1fdc6c,Data Label,Global,User Defined,42,0
ACT_CODE_P1_8c1fdc72,8c1fdc72,Data Label,Global,User Defined,5,0
CHAR_P1_var10,8c1fdc8d,Data Label,Global,User Defined,14,0
